# gitter v1.0.3 data file generated on Wed Feb 25 11:12:33 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	100	1.0276	
1	2	245	0.9139	
1	3	846	0.9659	
1	4	697	0.915	
1	5	1229	0.8616	
1	6	1121	0.9043	
1	7	1053	0.9282	
1	8	1107	0.9386	
1	9	1202	0.8795	
1	10	1233	0.9103	
1	11	161	0.8079	
1	12	52	0.7359	
1	13	1157	0.9333	
1	14	1029	0.916	
1	15	989	0.9372	
1	16	1096	0.9256	
1	17	923	0.9059	
1	18	1021	0.9348	
1	19	1057	0.9137	
1	20	1025	0.874	
1	21	1023	0.9144	
1	22	1052	0.9006	
1	23	986	0.9119	
1	24	1121	0.876	
1	25	981	0.8769	
1	26	1053	0.9015	
1	27	581	0.9095	
1	28	432	0.9711	
1	29	1071	0.864	
1	30	1022	0.7545	
1	31	1004	0.9246	
1	32	1153	0.9094	
1	33	1015	0.9163	
1	34	1031	0.9178	
1	35	1111	0.9169	
1	36	1112	0.8737	
1	37	1187	0.8875	
1	38	1161	0.8169	
1	39	3	3.2341	
1	40	8	0.7398	
1	41	0	NA	
1	42	0	NA	
1	43	0	NA	
1	44	236	0.9728	S
1	45	15	0.7861	
1	46	235	0.8192	S
1	47	1121	0.8276	
1	48	1139	0.9363	
2	1	417	0.9228	
2	2	315	0.9579	
2	3	904	0.891	
2	4	769	0.9273	
2	5	958	0.8363	
2	6	994	0.8973	
2	7	909	0.9053	
2	8	894	0.9471	
2	9	929	0.9118	
2	10	1024	0.8852	
2	11	91	0.9351	
2	12	3	3.2341	
2	13	980	0.8565	
2	14	811	0.8819	
2	15	870	0.8186	
2	16	867	0.9386	
2	17	913	0.9286	
2	18	816	0.9421	
2	19	878	0.8529	
2	20	1068	0.9285	
2	21	872	0.9003	
2	22	879	0.8847	
2	23	1010	0.8939	
2	24	984	0.8674	
2	25	612	0.8733	
2	26	650	0.9067	
2	27	84	0.971	
2	28	660	0.9488	
2	29	1050	0.8748	
2	30	1016	0.9396	
2	31	763	0.8868	
2	32	832	0.887	
2	33	864	0.9016	
2	34	937	0.8665	
2	35	922	0.9279	
2	36	961	0.9239	
2	37	923	0.9529	
2	38	1217	0.9301	
2	39	0	NA	
2	40	109	1.0834	
2	41	0	NA	
2	42	0	NA	
2	43	455	0.9159	
2	44	376	0.9823	
2	45	10	0.6133	
2	46	10	0.411	C
2	47	938	0.9206	
2	48	1078	0.9192	
3	1	1044	0.9025	
3	2	1125	0.941	
3	3	0	NA	
3	4	0	NA	
3	5	667	0.9518	
3	6	406	0.9699	
3	7	0	NA	
3	8	688	0.8733	
3	9	9	0.8323	
3	10	111	1.0678	
3	11	7	0.9433	
3	12	176	0.9447	
3	13	816	0.8971	
3	14	855	0.6184	
3	15	587	0.9139	
3	16	801	0.8358	
3	17	574	0.8662	
3	18	604	0.9115	
3	19	708	0.8333	
3	20	666	0.8554	
3	21	593	0.8835	
3	22	576	0.8177	
3	23	600	0.8562	
3	24	624	0.9416	
3	25	805	0.8453	
3	26	851	0.8655	
3	27	740	0.8739	
3	28	527	0.9747	
3	29	889	0.8725	
3	30	867	0.9185	
3	31	793	0.9054	
3	32	835	0.9039	
3	33	720	0.9566	
3	34	678	0.8751	
3	35	649	0.9214	
3	36	688	0.9528	
3	37	0	NA	
3	38	0	NA	
3	39	847	0.9312	
3	40	804	0.8978	
3	41	1131	0.892	
3	42	915	0.9266	
3	43	1038	0.9409	
3	44	838	0.9272	
3	45	1027	0.9053	
3	46	862	0.8955	
3	47	0	NA	
3	48	0	NA	
4	1	1078	0.8018	
4	2	1016	0.9302	
4	3	0	NA	
4	4	0	NA	
4	5	590	0.8634	
4	6	493	0.9172	
4	7	609	0.8691	
4	8	757	0.9172	
4	9	0	NA	
4	10	1	Inf	
4	11	406	0.8657	
4	12	64	0.947	
4	13	834	0.8446	
4	14	613	0.852	
4	15	813	0.7783	
4	16	748	0.825	
4	17	574	0.8431	
4	18	681	0.8307	
4	19	728	0.9196	
4	20	780	0.8353	
4	21	643	0.9291	
4	22	610	0.888	
4	23	531	0.8648	
4	24	408	0.889	
4	25	720	0.9405	
4	26	832	0.8276	
4	27	523	0.9537	
4	28	103	0.8785	
4	29	829	0.9073	
4	30	886	0.9011	
4	31	879	0.9132	
4	32	870	0.9118	
4	33	728	0.9351	
4	34	670	0.9512	
4	35	484	0.9403	
4	36	565	0.9202	
4	37	0	NA	
4	38	0	NA	
4	39	671	0.9526	
4	40	754	0.9305	
4	41	1013	0.9055	
4	42	899	0.9104	
4	43	832	0.9248	
4	44	758	0.8994	
4	45	962	0.8897	
4	46	532	0.9326	
4	47	0	NA	
4	48	0	NA	
5	1	1008	0.9137	
5	2	696	0.8878	
5	3	1013	0.8638	
5	4	891	0.9199	
5	5	0	NA	
5	6	0	NA	
5	7	1012	0.9174	
5	8	911	0.9169	
5	9	622	0.8766	
5	10	822	0.8939	
5	11	657	0.8242	
5	12	499	0.8329	
5	13	894	0.7913	
5	14	756	0.8349	
5	15	707	0.8624	
5	16	705	0.8337	
5	17	753	0.8665	
5	18	604	0.8838	
5	19	603	0.9388	
5	20	728	0.9286	
5	21	7	0.9433	
5	22	0	NA	
5	23	761	0.8886	
5	24	692	0.9148	
5	25	468	0.8886	
5	26	641	0.8814	
