# gitter v1.0.3 data file generated on Wed Feb 25 11:12:07 2015			
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity"				
# Flags: S - Colony spill or edge interference, C - Low colony circularity"		
# row	col	size	circularity	flags
2	45	0	NA	
2	46	550	0.9563	
2	47	1505	0.8857	
2	48	1561	0.894	
3	1	683	0.9185	
3	2	931	0.8734	
3	3	786	0.9117	
3	4	635	0.9292	
3	5	901	0.8167	
3	6	982	0.9119	
3	7	426	0.7926	
3	8	616	0.8637	
3	9	0	NA	
3	10	0	NA	
3	11	951	0.8393	
3	12	666	0.6613	
3	13	768	0.8576	
3	14	907	0.894	
3	15	0	NA	
3	16	0	NA	
3	17	0	NA	
3	18	0	NA	
3	19	595	0.9144	
3	20	606	0.8757	
3	21	894	0.8998	
3	22	867	0.9386	
3	23	136	1.0062	
3	24	840	0.9441	
3	25	1046	0.8099	
3	26	976	0.9026	
3	27	829	0.8469	
3	28	970	0.8844	
3	29	0	NA	
3	30	0	NA	
3	31	899	0.9104	
3	32	950	0.8374	
3	33	826	0.7639	
3	34	841	0.8842	
3	35	813	0.8938	
3	36	761	0.8238	
3	37	905	0.9485	
3	38	859	0.8645	
3	39	818	0.8627	
3	40	843	0.8601	
3	41	175	0.9765	
3	42	886	0.8824	
3	43	0	NA	
3	44	0	NA	
3	45	863	0.9033	
3	46	584	0.9043	
3	47	0	NA	
3	48	49	0.9609	
4	1	891	0.9046	
4	2	798	0.9513	
4	3	429	0.9643	
4	4	350	0.9461	
4	5	1006	0.9119	
4	6	992	0.861	
4	7	500	0.9303	
4	8	516	0.9024	
4	9	0	NA	
4	10	0	NA	
4	11	881	0.8584	
4	12	554	0.8855	
4	13	840	0.8645	
4	14	859	0.9199	
4	15	0	NA	
4	16	0	NA	
4	17	0	NA	
4	18	0	NA	
4	19	565	0.9326	
4	20	671	0.8476	
4	21	829	0.9257	
4	22	339	0.939	
4	23	183	0.8628	
4	24	65	1.0949	
4	25	887	0.8834	
4	26	810	0.8415	
4	27	933	0.9157	
4	28	926	0.822	
4	29	0	NA	
4	30	0	NA	
4	31	778	0.9054	
4	32	694	0.9065	
4	33	809	0.8935	
4	34	770	0.889	
4	35	842	0.8601	
4	36	799	0.8689	
4	37	768	0.8768	
4	38	790	0.6469	
4	39	612	0.8843	
4	40	532	0.883	
4	41	616	0.9591	
4	42	969	0.9413	
4	43	0	NA	
4	44	0	NA	
4	45	430	0.903	
4	46	630	0.8725	
4	47	666	0.9504	
4	48	1170	0.8828	
5	1	322	0.9375	
5	2	611	0.8941	
5	3	0	NA	
5	4	599	0.9205	
5	5	0	NA	
5	6	0	NA	
5	7	0	NA	
5	8	0	NA	
5	9	803	0.9358	
5	10	672	0.9354	
5	11	842	0.8179	
5	12	716	0.8818	
5	13	803	0.829	
5	14	798	0.8508	
5	15	720	0.8475	
5	16	654	0.8993	
5	17	853	0.8372	
5	18	848	0.8625	
5	19	843	0.8213	
5	20	815	0.903	
5	21	304	0.9591	
5	22	271	1.0025	
5	23	0	NA	
5	24	425	0.9768	
5	25	815	0.9059	
5	26	793	0.8913	
5	27	531	0.8813	
5	28	350	0.8401	
5	29	861	0.9321	
5	30	737	0.8549	
5	31	829	0.865	
5	32	766	0.9029	
5	33	602	0.9548	
5	34	748	0.9384	
5	35	728	0.9133	
5	36	746	0.9516	
5	37	574	0.8507	
5	38	856	0.9225	
5	39	660	0.9141	
