# gitter v1.0.3 data file generated on Wed Feb 25 11:13:07 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1467	0.2935	S,C
1	2	1369	0.3348	C
1	3	1581	0.1441	S,C
1	4	987	0.3086	S,C
1	5	1057	0.9227	
1	6	1119	0.8778	
1	7	827	0.8629	
1	8	930	0.8813	
1	9	1152	0.9086	
1	10	1171	0.9358	
1	11	874	0.9462	
1	12	1334	0.8567	
1	13	1225	0.9194	
1	14	1333	0.9072	
1	15	0	NA	
1	16	0	NA	
1	17	0	NA	
1	18	0	NA	
1	19	1365	0.8871	
1	20	1201	0.8377	
1	21	1173	0.9201	
1	22	1201	0.9299	
1	23	0	NA	
1	24	0	NA	
1	25	1223	0.879	
1	26	1259	0.9049	
1	27	1017	0.8806	
1	28	1067	0.8416	
1	29	1220	0.941	
1	30	1234	0.8916	
1	31	1239	0.9065	
1	32	1232	0.9296	
1	33	1137	0.9086	
1	34	1180	0.9019	
1	35	1112	0.869	
1	36	1149	0.8782	
1	37	1150	0.8904	
1	38	1098	0.9325	
1	39	1234	0.9227	
1	40	1154	0.9222	
1	41	1028	0.8937	
1	42	1116	0.9088	
1	43	31	1.0711	
1	44	1315	0.8387	
1	45	1080	0.8913	
1	46	797	0.9457	
1	47	910	0.9436	
1	48	0	NA	
2	1	1222	0.8941	
2	2	647	0.9349	
2	3	916	0.9457	
2	4	869	0.8972	
2	5	992	0.8033	
2	6	864	0.9153	
2	7	850	0.9243	
2	8	646	0.9104	
2	9	884	0.9467	
2	10	905	0.849	
2	11	966	0.9154	
2	12	520	0.9538	
2	13	955	0.9143	
2	14	971	0.8854	
2	15	0	NA	
2	16	0	NA	
2	17	0	NA	
2	18	0	NA	
2	19	1013	0.9055	
2	20	955	0.905	
2	21	951	0.8417	
2	22	951	0.9238	
2	23	0	NA	
2	24	0	NA	
2	25	1137	0.8611	
2	26	1016	0.9302	
2	27	755	0.8173	
2	28	677	0.8354	
2	29	1016	0.9045	
2	30	974	0.8918	
