# gitter v1.0.3 data file generated on Wed Feb 25 11:13:16 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1165	0.931	
1	2	800	0.9341	
1	3	1158	0.9084	
1	4	1034	0.8852	
1	5	1044	0.8234	
1	6	1051	0.9265	
1	7	1144	0.9058	
1	8	1126	0.9119	
1	9	904	0.9292	
1	10	1137	0.9473	
1	11	1131	0.9159	
1	12	1105	0.9332	
1	13	405	0.9309	
1	14	439	0.8969	
1	15	1112	0.877	
1	16	1153	0.8893	
1	17	1033	0.8844	
1	18	1107	0.9223	
1	19	1131	0.8381	
1	20	1156	0.8755	
1	21	201	0.8839	
1	22	898	0.8597	
1	23	1292	0.8583	
1	24	1206	0.9085	
1	25	1178	0.8574	
1	26	1043	0.8858	
1	27	1013	0.8638	
1	28	854	0.9245	
1	29	1133	0.9104	
1	30	1202	0.9271	
1	31	1098	0.8906	
1	32	1266	0.9229	
1	33	0	NA	
1	34	0	NA	
1	35	318	0.9849	
1	36	246	0.9477	
1	37	1021	0.9348	
1	38	964	0.9005	
1	39	0	NA	
1	40	0	NA	
1	41	1266	0.9066	
1	42	1489	0.8905	
1	43	1221	0.8981	
1	44	1048	0.8421	
1	45	545	0.8504	
1	46	879	0.9312	
1	47	23	0.7748	
1	48	1464	0.9292	
2	1	892	0.945	
2	2	674	0.8358	
2	3	882	0.8877	
2	4	923	0.8622	
2	5	880	0.8857	
2	6	893	0.8802	
2	7	941	0.9372	
2	8	1130	0.9326	
2	9	833	0.8692	
2	10	739	0.9381	
2	11	832	0.872	
2	12	963	0.8943	
2	13	247	0.9009	
2	14	282	0.815	
2	15	937	0.9102	
2	16	833	0.8536	
2	17	884	0.957	
2	18	988	0.859	
2	19	899	0.9048	
2	20	928	0.8976	
2	21	387	0.8433	
2	22	0	NA	
2	23	921	0.9094	
2	24	1033	0.8607	
2	25	938	0.9073	
2	26	1019	0.9519	
2	27	640	0.9485	
2	28	868	0.8774	
2	29	992	0.8744	
2	30	999	0.9109	
2	31	928	0.948	
2	32	1075	0.9166	
2	33	0	NA	
2	34	0	NA	
2	35	236	0.9643	
2	36	200	0.8909	
2	37	843	0.8521	
2	38	784	0.9052	
2	39	0	NA	
2	40	0	NA	
2	41	1010	0.9435	
2	42	964	0.8915	
2	43	812	0.9126	
2	44	941	0.8917	
2	45	967	0.9125	
2	46	1309	0.9051	
2	47	769	0.8683	
2	48	1041	0.8963	
3	1	1080	0.9157	
3	2	1010	0.9028	
3	3	763	0.8145	
3	4	907	0.8683	
3	5	390	0.9317	
3	6	166	0.9358	
3	7	0	NA	
3	8	0	NA	
3	9	0	NA	
3	10	595	0.8979	
3	11	1047	0.8928	
3	12	838	0.8071	
3	13	752	0.9434	
3	14	800	0.928	
3	15	794	0.9107	
3	16	689	0.9	
3	17	801	0.8422	
3	18	831	0.8671	
3	19	818	0.8408	
3	20	845	0.8856	
3	21	919	0.8761	
3	22	1040	0.8469	
3	23	550	0.8452	
3	24	506	0.8748	
3	25	411	0.8449	
3	26	425	0.8814	
3	27	918	0.9199	
3	28	903	0.9423	
3	29	930	0.8515	
3	30	917	0.9426	
3	31	0	NA	
3	32	0	NA	
3	33	1035	0.8599	
3	34	1109	0.8666	
3	35	968	0.6846	
3	36	970	0.9061	
3	37	848	0.9281	
3	38	996	0.8459	
3	39	1060	0.9126	
3	40	986	0.9119	
3	41	0	NA	
3	42	0	NA	
3	43	430	0.9455	
3	44	574	0.8507	
3	45	20	0.8624	
3	46	1227	0.8787	
3	47	0	NA	
3	48	0	NA	
4	1	1049	0.8981	
4	2	911	0.9405	
4	3	891	0.8874	
4	4	887	0.8834	
4	5	800	0.9341	
4	6	694	0.8506	
4	7	0	NA	
4	8	0	NA	
4	9	0	NA	
4	10	0	NA	
4	11	767	0.9205	
4	12	793	0.8758	
4	13	700	0.8825	
4	14	688	0.9095	
4	15	809	0.7988	
4	16	808	0.8243	
4	17	686	0.9005	
4	18	811	0.8336	
4	19	799	0.8275	
4	20	841	0.8134	
4	21	879	0.8441	
4	22	845	0.879	
4	23	707	0.905	
4	24	820	0.785	
4	25	358	0.8836	
4	26	395	0.9526	
4	27	821	0.8792	
4	28	831	0.9595	
4	29	828	0.8421	
4	30	820	0.8917	
4	31	0	NA	
4	32	0	NA	
4	33	993	0.941	
4	34	903	0.9088	
4	35	915	0.876	
4	36	920	0.8718	
4	37	833	0.9511	
4	38	849	0.9292	
4	39	1013	0.8722	
4	40	783	0.8998	
4	41	0	NA	
4	42	0	NA	
4	43	587	0.9209	
4	44	414	0.8385	
4	45	655	0.9465	
4	46	1142	0.889	
4	47	0	NA	
4	48	0	NA	
5	1	992	0.944	
5	2	839	0.9124	
5	3	495	0.9535	
5	4	777	0.9013	
5	5	0	NA	
5	6	0	NA	
5	7	0	NA	
5	8	2	25.1327	
5	9	996	0.9343	
5	10	958	0.8504	
5	11	703	0.8675	
5	12	670	0.8857	
5	13	42	1.1005	
5	14	170	0.7815	
5	15	715	0.8073	
5	16	744	0.9181	
5	17	788	0.8816	
5	18	696	0.906	
5	19	329	0.8957	
5	20	623	0.8277	
5	21	793	0.7807	
5	22	730	0.9114	
5	23	315	0.9756	
5	24	851	0.8919	
5	25	9	0.3032	C
5	26	19	0.6807	
5	27	779	0.8796	
5	28	830	0.9226	
5	29	697	0.8643	
5	30	843	0.8931	
5	31	0	NA	
5	32	0	NA	
5	33	679	0.9131	
5	34	790	0.892	
5	35	653	0.8004	
5	36	884	0.882	
5	37	884	0.8991	
5	38	791	0.943	
5	39	884	0.8897	
5	40	919	0.8981	
5	41	0	NA	
