# gitter v1.0.3 data file generated on Wed Feb 25 11:17:03 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1239	0.9348	
1	2	1201	0.9264	
1	3	544	0.8743	
1	4	666	0.8848	
1	5	683	0.9185	
1	6	736	0.9297	
1	7	1111	0.8602	
1	8	1196	0.9141	
1	9	8	0.7954	
1	10	5	1.3475	
1	11	598	0.9484	
1	12	902	0.9118	
1	13	1021	0.8912	
1	14	1346	0.9115	
1	15	0	NA	
1	16	0	NA	
1	17	1256	0.9108	
1	18	1253	0.949	
1	19	26	0.2329	C
1	20	0	NA	
1	21	1121	0.9008	
1	22	974	0.9364	
1	23	987	0.8999	
1	24	1014	0.8887	
1	25	1102	0.8807	
1	26	1038	0.8973	
1	27	1083	0.9324	
1	28	1022	0.9226	
1	29	997	0.9408	
1	30	1199	0.9248	
1	31	17	0.8451	
1	32	26	1.2022	
1	33	1187	0.924	
1	34	1183	0.8926	
1	35	84	1.0217	
1	36	131	0.9059	
1	37	0	NA	
1	38	0	NA	
1	39	0	NA	
1	40	0	NA	
1	41	1170	0.8909	
1	42	1083	0.911	
1	43	1119	0.9062	
1	44	1028	0.9412	
1	45	26	1.0198	
1	46	0	NA	
1	47	299	0.746	S
1	48	1464	0.8959	
2	1	1154	0.9137	
2	2	1147	0.9377	
2	3	568	0.9128	
2	4	504	0.8365	
2	5	706	0.9158	
2	6	599	0.8195	
2	7	871	0.8804	
2	8	1019	0.9108	
2	9	0	NA	
2	10	2	25.1327	
2	11	341	0.9855	
2	12	5	0.7355	
2	13	1057	0.8772	
2	14	1135	0.8596	
2	15	0	NA	
2	16	1	Inf	
2	17	948	0.9442	
2	18	869	0.8932	
2	19	8	0.7398	
2	20	0	NA	
2	21	779	0.8659	
2	22	1060	0.8952	
2	23	796	0.9233	
2	24	736	0.917	
2	25	766	0.961	
2	26	775	0.8848	
2	27	826	0.8619	
2	28	676	0.8683	
2	29	995	0.8883	
2	30	1024	0.9375	
2	31	0	NA	
2	32	0	NA	
2	33	1039	0.938	
2	34	939	0.9272	
2	35	351	0.9393	
2	36	17	0.6852	
2	37	0	NA	
2	38	0	NA	
2	39	0	NA	
2	40	0	NA	
2	41	1176	0.8245	
2	42	763	0.8951	
2	43	1110	0.9074	
2	44	357	0.7412	S
2	45	0	NA	
2	46	0	NA	
2	47	1001	0.8174	
2	48	1582	0.9019	
3	1	0	NA	
3	2	0	NA	
3	3	847	0.9354	
3	4	843	0.9268	
3	5	758	0.9509	
3	6	908	0.8518	
3	7	688	0.9252	
3	8	816	0.8931	
3	9	710	0.9274	
3	10	709	0.9044	
3	11	829	0.8878	
3	12	806	0.9609	
3	13	181	0.8672	
3	14	146	0.9564	
3	15	854	0.8911	
3	16	898	0.8851	
3	17	754	0.9092	
3	18	904	0.8024	
3	19	907	0.9185	
3	20	862	0.811	
3	21	765	0.8229	
3	22	715	0.8163	
3	23	772	0.8422	
3	24	743	0.8416	
3	25	39	0.6653	
3	26	278	0.9105	
3	27	782	0.8558	
3	28	700	0.8782	
3	29	746	0.8852	
3	30	731	0.7769	
3	31	729	0.9146	
3	32	742	0.8339	
3	33	728	0.8679	
3	34	701	0.9004	
3	35	849	0.9542	
3	36	895	0.7415	
3	37	623	0.9117	
3	38	513	0.9044	
3	39	910	0.8893	
