# gitter v1.0.3 data file generated on Wed Feb 25 11:16:46 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1210	0.9047	
1	2	1151	0.9113	
1	3	1007	0.9486	
1	4	1103	0.8815	
1	5	601	0.948	
1	6	646	0.8947	
1	7	1092	0.9311	
1	8	1180	0.943	
1	9	1009	0.8407	
1	10	959	0.9088	
1	11	985	0.8929	
1	12	1060	0.8518	
1	13	1012	0.8186	
1	14	1013	0.9368	
1	15	1075	0.8921	
1	16	911	0.7611	
1	17	1021	0.7176	
1	18	1100	0.7579	
1	19	1136	0.8994	
1	20	1096	0.7645	
1	21	1095	0.7911	
1	22	1069	0.8464	
1	23	1001	0.7947	
1	24	1051	0.9137	
1	25	1304	0.883	
1	26	1353	0.8213	
1	27	1068	0.8502	
1	28	1123	0.9145	
1	29	8	0.4426	C
1	30	43	0.7468	
1	31	1188	0.9046	
1	32	1279	0.9159	
1	33	3	9.4248	
1	34	5	0.7355	
1	35	1148	0.9348	
1	36	1180	0.9019	
1	37	1108	0.9448	
1	38	1056	0.8221	
1	39	1060	0.8283	
1	40	985	0.947	
1	41	891	0.9102	
1	42	1271	0.9102	
1	43	1004	0.9027	
1	44	1129	0.8629	
1	45	0	NA	
1	46	0	NA	
1	47	1333	0.878	
1	48	1294	0.9026	
2	1	1081	0.9474	
2	2	1056	0.9129	
2	3	804	0.9137	
2	4	828	0.9145	
2	5	529	0.9073	
2	6	513	0.9224	
2	7	885	0.8509	
2	8	979	0.9184	
2	9	777	0.7854	
2	10	777	0.8871	
2	11	862	0.8767	
2	12	783	0.88	
2	13	825	0.8931	
2	14	955	0.7872	
2	15	800	0.8052	
2	16	841	0.9348	
2	17	843	0.8649	
2	18	941	0.8702	
2	19	1046	0.5644	C
2	20	942	0.7578	
2	21	857	0.5868	C
2	22	1010	0.4935	C
2	23	809	0.8758	
2	24	829	0.8838	
2	25	992	0.7533	
2	26	1025	0.8656	
2	27	874	0.8393	
2	28	1019	0.8006	
2	29	6	0.4707	C
2	30	7	0.3873	C
2	31	921	0.9229	
2	32	945	0.9371	
2	33	0	NA	
2	34	0	NA	
2	35	944	0.824	
2	36	1065	0.9426	
2	37	848	0.8625	
2	38	872	0.8239	
2	39	930	0.95	
2	40	850	0.9243	
2	41	789	0.8714	
2	42	691	0.8982	
2	43	968	0.8703	
2	44	1030	0.9391	
2	45	0	NA	
2	46	0	NA	
2	47	1106	0.8389	
2	48	1138	0.8554	
3	1	981	0.9296	
3	2	820	0.8253	
3	3	549	0.9416	
3	4	563	0.8999	
3	5	766	0.8885	
3	6	708	0.9031	
3	7	394	0.8401	
3	8	138	0.8803	
3	9	716	0.8675	
3	10	729	0.941	
3	11	8	0.3288	C
3	12	773	0.8925	
3	13	684	0.8581	
3	14	871	0.6349	
3	15	764	0.7521	
3	16	782	0.943	
3	17	0	NA	
3	18	0	NA	
3	19	891	0.6341	
3	20	828	0.7228	
3	21	715	0.7174	
3	22	619	0.5495	C
3	23	1002	0.8169	
3	24	986	0.7516	
3	25	365	0.8887	
3	26	461	0.8407	
3	27	641	0.8432	
3	28	483	0.8398	
3	29	539	0.6491	
3	30	654	0.6497	
3	31	945	0.8364	
3	32	940	0.8606	
3	33	424	0.8944	
3	34	482	0.8032	
3	35	775	0.871	
3	36	582	0.8896	
3	37	688	0.9252	
3	38	712	0.7591	
3	39	581	0.9215	
3	40	310	0.8686	S
3	41	544	0.9459	
3	42	720	0.8543	
3	43	765	0.944	
3	44	459	0.8419	
3	45	746	0.8911	
3	46	362	0.7516	S
3	47	678	0.9229	
3	48	1127	0.8773	
4	1	970	0.9099	
4	2	712	0.8685	
4	3	535	0.962	
4	4	617	0.8759	
4	5	599	0.9205	
4	6	659	0.897	
4	7	22	0.6981	
4	8	218	0.98	
4	9	708	0.8469	
4	10	826	0.8846	
4	11	223	0.8923	
4	12	405	0.974	
4	13	349	0.845	S
4	14	642	0.9395	
4	15	936	0.857	
4	16	624	0.9416	
4	17	0	NA	
4	18	0	NA	
4	19	872	0.6788	
4	20	707	0.6558	
4	21	882	0.693	
4	22	612	0.833	
4	23	806	0.9202	
4	24	790	0.8781	
4	25	635	0.437	C
4	26	423	0.839	
4	27	630	0.8725	
4	28	645	0.909	
