# gitter v1.0.3 data file generated on Wed Feb 25 11:17:29 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1198	0.9073	
1	2	1429	0.9255	
1	3	848	0.9426	
1	4	733	0.8881	
1	5	995	0.911	
1	6	892	0.8792	
1	7	821	0.9026	
1	8	743	0.8483	
1	9	1017	0.9091	
1	10	1080	0.9336	
1	11	1011	0.8912	
1	12	1007	0.8587	
1	13	1102	0.8579	
1	14	1027	0.9403	
1	15	0	NA	
1	16	0	NA	
1	17	0	NA	
1	18	0	NA	
1	19	1172	0.8575	
1	20	1256	0.775	
1	21	891	0.8655	
1	22	1137	0.8968	
1	23	0	NA	
1	24	0	NA	
1	25	1083	0.8076	
1	26	1415	0.8308	
1	27	796	0.7803	
1	28	672	0.8991	
1	29	1187	0.85	
1	30	1160	0.8913	
1	31	1193	0.8729	
1	32	1105	0.8369	
1	33	1141	0.9204	
1	34	1083	0.7924	
1	35	1013	0.9236	
1	36	967	0.8906	
1	37	1014	0.9027	
1	38	1083	0.8736	
1	39	1132	0.7751	
1	40	1236	0.8005	
1	41	795	0.8877	
1	42	778	0.9025	
1	43	777	0.8971	
1	44	323	0.7502	S
1	45	906	0.8309	
1	46	926	0.8957	
1	47	324	0.7646	S
1	48	970	0.8502	
2	1	672	0.9422	
2	2	933	0.8716	
2	3	848	0.9469	
2	4	753	0.9493	
2	5	860	0.9169	
2	6	749	0.9508	
2	7	542	0.9746	
2	8	388	0.9642	
2	9	689	0.9154	
2	10	784	0.8951	
2	11	815	0.9101	
2	12	496	0.9136	
2	13	828	0.9004	
2	14	1006	0.8325	
2	15	0	NA	
2	16	0	NA	
2	17	0	NA	
2	18	0	NA	
2	19	1111	0.6952	
2	20	516	0.7363	
2	21	967	0.7094	
2	22	776	0.8819	
2	23	0	NA	
2	24	0	NA	
2	25	1018	0.806	
2	26	843	0.9625	
2	27	306	0.9305	
2	28	418	0.8291	
2	29	1022	0.819	
2	30	857	0.8943	
2	31	886	0.8813	
2	32	854	0.9493	
2	33	900	0.8952	
2	34	803	0.7881	
2	35	968	0.8952	
2	36	806	0.8861	
2	37	914	0.6645	
