# gitter v1.0.3 data file generated on Wed Feb 25 11:16:54 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1767	0.9081	
1	2	96	0.9235	
1	3	1184	0.8853	
1	4	1038	0.9504	
1	5	24	0.9413	
1	6	928	0.8922	
1	7	539	0.9244	
1	8	1040	0.9296	
1	9	921	0.8946	
1	10	1205	0.9126	
1	11	4	1.078	
1	12	0	NA	
1	13	1137	0.877	
1	14	1124	0.9189	
1	15	1121	0.934	
1	16	1027	0.9498	
1	17	981	0.9203	
1	18	951	0.8585	
1	19	1044	0.9425	
1	20	1166	0.8718	
1	21	857	0.8447	
1	22	1060	0.9163	
1	23	1456	0.8838	
1	24	1189	0.9256	
1	25	41	0.7212	
1	26	41	0.6505	
1	27	500	0.9303	
1	28	554	0.8514	
1	29	1190	0.9095	
1	30	1059	0.851	
1	31	812	0.9375	
1	32	754	0.9049	
1	33	1068	0.9323	
1	34	1118	0.9315	
1	35	1327	0.9031	
1	36	1218	0.7955	
1	37	1197	0.8837	
1	38	33	0.8647	
1	39	27	0.7469	
1	40	29	0.8343	
1	41	0	NA	
1	42	0	NA	
1	43	0	NA	
1	44	283	0.886	
1	45	88	0.8466	
1	46	62	0.6684	
1	47	887	0.9215	
1	48	917	0.8602	
2	1	230	0.8579	S
2	2	110	1.0113	
2	3	1029	0.9198	
2	4	1010	0.8903	
2	5	81	0.9364	
2	6	677	0.9329	
2	7	702	0.9327	
2	8	551	0.9023	
2	9	1277	0.8985	
2	10	1406	0.9138	
2	11	7	0.3873	C
2	12	30	0.2748	C
2	13	702	0.944	
2	14	455	0.9555	
2	15	895	0.9339	
2	16	845	0.8504	
2	17	884	0.8438	
2	18	942	0.9245	
2	19	1110	0.9074	
2	20	705	0.8742	
2	21	1123	0.8505	
2	22	828	0.8548	
2	23	943	0.8936	
2	24	970	0.8585	
2	25	23	0.6027	
2	26	22	0.8091	
2	27	633	0.9431	
2	28	225	0.9805	
2	29	1231	0.8706	
2	30	872	0.8738	
2	31	632	0.8677	
2	32	682	0.8657	
2	33	891	0.9062	
2	34	944	0.8694	
2	35	837	0.9202	
2	36	927	0.9289	
2	37	701	0.9048	
2	38	193	1.0155	
2	39	15	0.4568	C
2	40	16	0.8385	
2	41	0	NA	
2	42	0	NA	
2	43	0	NA	
2	44	0	NA	
2	45	84	0.8081	
2	46	64	1.0155	
2	47	734	0.8249	
2	48	742	0.9465	
3	1	1200	0.9256	
3	2	976	0.9579	
3	3	0	NA	
3	4	0	NA	
3	5	595	0.9386	
3	6	686	0.9225	
3	7	153	0.907	
3	8	392	0.8487	
3	9	1	Inf	
3	10	0	NA	
3	11	7	0.4443	C
3	12	746	0.91	
3	13	765	0.9077	
3	14	418	0.8291	
3	15	787	0.949	
3	16	512	0.9206	
3	17	482	0.8667	
3	18	388	0.8722	
3	19	718	0.8576	
3	20	837	0.9556	
3	21	329	0.8742	
3	22	36	0.3736	C
3	23	770	0.889	
3	24	788	0.9141	
3	25	713	0.8697	
3	26	774	0.8739	
3	27	481	0.8316	
3	28	1538	0.9198	
3	29	556	0.9482	
3	30	629	0.9615	
3	31	889	0.8599	
3	32	640	0.9086	
3	33	809	0.9446	
3	34	910	0.9255	
3	35	14	0.4443	C
3	36	562	0.8865	
3	37	0	NA	
3	38	0	NA	
3	39	1351	0.8824	
3	40	948	0.9076	
3	41	818	0.9596	
3	42	1203	0.9077	
3	43	1208	0.9353	
3	44	1372	0.8917	
3	45	302	0.9455	
3	46	604	0.9282	
3	47	0	NA	
3	48	0	NA	
4	1	1126	0.8999	
4	2	504	0.8365	
4	3	0	NA	
4	4	0	NA	
4	5	118	0.9643	
4	6	720	0.8825	
4	7	14	0.8385	
4	8	204	0.9256	
4	9	0	NA	
4	10	0	NA	
4	11	147	1.0283	
4	12	1127	0.8427	
4	13	767	0.866	
4	14	461	0.8477	
4	15	757	0.9234	
4	16	14	0.7177	
4	17	559	0.8623	
4	18	340	0.8449	
4	19	965	0.9145	
4	20	530	0.9665	
4	21	126	0.7492	
4	22	145	0.8846	
4	23	691	0.918	
4	24	708	0.8882	
4	25	98	0.7551	
4	26	6	1.2861	
4	27	4	1.078	
4	28	106	0.9323	
4	29	447	0.9892	
4	30	859	0.9444	
4	31	1092	0.789	
4	32	1117	0.8927	
4	33	814	0.9658	
4	34	883	0.9602	
4	35	80	1.0481	
4	36	314	0.9906	
4	37	0	NA	
4	38	0	NA	
4	39	640	0.9133	
4	40	941	0.9009	
4	41	975	0.8927	
4	42	1000	0.8815	
4	43	649	0.9378	
4	44	752	0.928	
4	45	1006	0.8395	
4	46	687	0.9082	
4	47	0	NA	
4	48	0	NA	
5	1	978	0.8954	
5	2	897	0.8989	
5	3	780	0.9361	
5	4	1003	0.8965	
5	5	0	NA	
5	6	0	NA	
5	7	1053	0.8527	
5	8	766	0.8844	
5	9	420	0.882	
5	10	639	0.9072	
5	11	629	0.8865	
5	12	615	0.7872	
5	13	491	0.834	
5	14	968	0.9119	
5	15	565	0.8749	
5	16	877	0.9291	
5	17	866	0.9036	
5	18	557	0.9245	
5	19	372	0.9623	
5	20	61	0.6483	
5	21	0	NA	
5	22	0	NA	
5	23	1053	0.8305	
5	24	331	0.9011	
5	25	744	0.8972	
5	26	691	0.9406	
5	27	356	0.8448	
5	28	338	0.9597	
5	29	28	0.8886	
5	30	7	0.3873	C
5	31	758	0.8994	
5	32	769	0.949	
5	33	0	NA	
5	34	0	NA	
5	35	480	0.9113	
5	36	114	0.9235	
5	37	749	0.8989	
5	38	849	0.9092	
5	39	0	NA	
5	40	0	NA	
5	41	838	0.9462	
5	42	533	0.8566	
5	43	756	0.8237	
5	44	911	0.9073	
5	45	534	0.7035	
5	46	591	0.8918	
5	47	824	0.892	
5	48	1004	0.8764	
6	1	668	0.8769	
6	2	927	0.8848	
6	3	970	0.8585	
6	4	705	0.8845	
6	5	0	NA	
6	6	0	NA	
6	7	1107	0.5087	C
6	8	477	0.9323	
6	9	734	0.8159	
6	10	431	0.9091	
6	11	422	0.8807	
6	12	541	0.9153	
6	13	729	0.8966	
6	14	704	0.822	
6	15	753	0.8994	
6	16	580	0.8866	
6	17	433	0.9093	
6	18	380	0.9379	
6	19	369	0.804	
6	20	586	0.8543	
6	21	1	Inf	
6	22	0	NA	
6	23	607	0.8771	
6	24	51	0.782	
6	25	752	0.8723	
6	26	636	0.9475	
6	27	1016	0.921	
6	28	1032	0.9097	
6	29	55	0.8879	
6	30	52	0.3499	C
6	31	761	0.9547	
6	32	887	0.9158	
6	33	0	NA	
6	34	0	NA	
6	35	593	0.8915	
6	36	1069	0.8681	
6	37	707	0.8931	
6	38	927	0.933	
6	39	0	NA	
6	40	0	NA	
6	41	612	0.9706	
6	42	631	0.9522	
6	43	638	0.9336	
6	44	724	0.919	
6	45	797	0.8762	
6	46	828	0.9162	
6	47	813	0.8575	
6	48	1158	0.9015	
7	1	990	0.9194	
7	2	344	0.9767	
7	3	399	0.8239	
7	4	845	0.8762	
7	5	516	0.885	
7	6	614	0.9032	
7	7	751	0.9422	
7	8	602	0.8699	
7	9	1036	0.8749	
7	10	822	0.8043	
7	11	0	NA	
7	12	0	NA	
7	13	0	NA	
7	14	0	NA	
7	15	651	0.9016	
7	16	800	0.9134	
7	17	828	0.9497	
7	18	681	0.8895	
7	19	304	0.8318	
7	20	938	0.6987	
7	21	707	0.7654	
7	22	630	0.8412	
7	23	618	0.9091	
7	24	704	0.774	
7	25	91	0.687	
7	26	255	0.8465	
7	27	0	NA	
7	28	0	NA	
7	29	0	NA	
7	30	0	NA	
7	31	535	0.7731	
7	32	300	0.867	
7	33	670	0.8212	
7	34	562	0.9153	
7	35	963	0.9451	
7	36	850	0.9143	
7	37	142	0.9058	
7	38	293	0.9672	
7	39	872	0.847	
7	40	825	0.9315	
7	41	0	NA	
7	42	0	NA	
7	43	771	0.8132	
7	44	732	0.9033	
7	45	966	0.9209	
7	46	1009	0.8808	
7	47	0	NA	
7	48	0	NA	
8	1	756	0.8769	
8	2	542	0.9424	
8	3	759	0.8863	
8	4	594	0.9129	
8	5	1057	0.8005	
8	6	864	0.8865	
8	7	741	0.8499	
8	8	883	0.9355	
8	9	656	0.8975	
8	10	352	0.8409	
8	11	0	NA	
8	12	0	NA	
8	13	0	NA	
8	14	0	NA	
8	15	909	0.8702	
8	16	673	0.9161	
8	17	585	0.8348	
8	18	721	0.6337	
8	19	720	0.9077	
8	20	749	0.8261	
8	21	521	0.7976	
8	22	481	0.582	C
8	23	789	0.9362	
8	24	957	0.832	
8	25	137	0.9854	
8	26	258	0.8681	
8	27	0	NA	
8	28	0	NA	
8	29	0	NA	
8	30	0	NA	
8	31	312	0.7539	
8	32	415	0.9389	
8	33	783	0.8608	
8	34	8	0.3288	C
8	35	941	0.9141	
8	36	811	0.9407	
8	37	404	0.8484	
8	38	886	0.8371	
8	39	702	0.8911	
8	40	739	0.9381	
8	41	0	NA	
8	42	0	NA	
8	43	774	0.9441	
8	44	811	0.9217	
8	45	805	0.9047	
8	46	949	0.9411	
8	47	0	NA	
8	48	0	NA	
9	1	1009	0.9465	
9	2	941	0.9372	
9	3	153	0.9264	
9	4	632	0.9052	
9	5	10	0.4865	C
9	6	193	0.8433	
9	7	333	0.8761	
9	8	435	0.9193	
9	9	352	0.8605	
9	10	1050	0.87	
9	11	454	0.9534	
9	12	297	0.7683	
9	13	1011	0.8572	
9	14	969	0.8662	
9	15	261	0.8234	
9	16	971	0.8838	
9	17	371	0.9219	
9	18	456	0.8606	
9	19	713	0.8841	
9	20	555	0.8688	
9	21	409	0.9706	
9	22	732	0.8265	
9	23	760	0.9379	
9	24	402	0.9761	
9	25	632	0.9297	
9	26	861	0.9466	
9	27	560	0.8766	
9	28	869	0.945	
9	29	12	0.8292	
9	30	24	0.5175	C
9	31	863	0.7934	
9	32	682	0.7072	
9	33	680	0.9003	
9	34	1004	0.9192	
9	35	294	0.8203	
9	36	256	0.8076	
9	37	708	0.8779	
9	38	717	0.9101	
9	39	405	0.8825	
9	40	416	0.9007	
9	41	951	0.9171	
9	42	745	0.9131	
9	43	0	NA	
9	44	0	NA	
9	45	774	0.9184	
9	46	736	0.9343	
9	47	628	0.8915	
9	48	872	0.8908	
10	1	1140	0.8943	
10	2	1015	0.9073	
10	3	852	0.947	
10	4	861	0.8889	
10	5	74	0.6311	
10	6	51	0.8591	
10	7	450	0.8092	
10	8	120	0.8075	
10	9	1186	0.9065	
10	10	267	0.9232	
10	11	565	0.8683	
10	12	664	0.8511	
10	13	747	0.9218	
10	14	646	0.8731	
10	15	613	0.8639	
10	16	279	0.9109	
10	17	266	0.8071	
10	18	382	0.759	
10	19	969	0.8722	
10	20	231	0.8793	
10	21	402	0.9036	
10	22	792	0.9187	
10	23	795	0.8976	
10	24	227	0.8569	
10	25	861	0.9466	
10	26	1081	0.9042	
10	27	727	0.9165	
10	28	866	0.898	
10	29	20	0.3797	C
10	30	17	0.6987	
10	31	843	0.7557	
10	32	770	0.8246	
10	33	584	0.9092	
10	34	869	0.8708	
