# gitter v1.0.3 data file generated on Wed Feb 25 11:17:37 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1104	0.8438	
1	2	1127	0.8855	
1	3	1098	0.8741	
1	4	1008	0.901	
1	5	649	0.9378	
1	6	834	0.8835	
1	7	992	0.8904	
1	8	1102	0.9526	
1	9	816	0.9213	
1	10	876	0.9004	
1	11	1046	0.8715	
1	12	1077	0.9401	
1	13	104	0.8605	
1	14	114	1.0481	
1	15	928	0.9163	
1	16	881	0.9435	
1	17	1043	0.8894	
1	18	1073	0.8267	
1	19	914	0.9199	
1	20	942	0.9018	
1	21	675	0.9077	
1	22	1274	0.909	
1	23	961	0.859	
1	24	1056	0.8918	
1	25	1036	0.8632	
1	26	1174	0.8778	
1	27	723	0.8619	
1	28	829	0.8934	
1	29	1129	0.9194	
1	30	1138	0.8222	
1	31	1210	0.9047	
1	32	1182	0.9323	
1	33	0	NA	
1	34	0	NA	
1	35	806	0.8501	
1	36	742	0.9577	
1	37	871	0.9186	
1	38	849	0.9437	
1	39	0	NA	
1	40	0	NA	
1	41	1158	0.8898	
1	42	1251	0.9072	
1	43	1174	0.9259	
1	44	1092	0.9402	
1	45	402	0.4031	S,C
1	46	312	0.3092	S,C
1	47	265	0.3284	S,C
1	48	363	0.3414	S,C
2	1	1102	0.8725	
2	2	942	0.915	
2	3	862	0.9374	
2	4	969	0.8662	
2	5	604	0.8838	
2	6	748	0.9384	
2	7	799	0.8922	
2	8	910	0.9063	
2	9	762	0.9251	
2	10	624	0.9179	
2	11	794	0.9167	
2	12	913	0.8565	
2	13	72	0.9582	
2	14	62	0.4919	C
2	15	819	0.9104	
2	16	708	0.9521	
2	17	877	0.8483	
2	18	821	0.8985	
2	19	762	0.8757	
2	20	772	0.8913	
2	21	618	0.9159	
2	22	535	0.8761	
2	23	950	0.9161	
2	24	997	0.8753	
2	25	1004	0.9154	
2	26	847	0.927	
2	27	658	0.8352	
2	28	682	0.8657	
2	29	874	0.8578	
2	30	954	0.8562	
2	31	953	0.9353	
2	32	1070	0.9432	
2	33	0	NA	
2	34	0	NA	
2	35	702	0.8197	
2	36	459	0.9296	
2	37	738	0.8051	
2	38	687	0.9285	
2	39	0	NA	
2	40	0	NA	
2	41	958	0.9402	
2	42	874	0.9023	
2	43	871	0.8339	
2	44	944	0.9402	
2	45	296	0.6545	S
2	46	349	0.6989	S
2	47	201	0.2633	S,C
2	48	369	0.184	S,C
3	1	675	0.9235	
3	2	953	0.9218	
3	3	781	0.9418	
3	4	833	0.8921	
3	5	360	0.9471	
3	6	473	0.8749	
3	7	0	NA	
3	8	2	25.1327	
3	9	299	0.8929	S
3	10	642	0.8783	
3	11	755	0.9061	
3	12	832	0.9147	
3	13	776	0.9001	
3	14	756	0.8911	
3	15	694	0.9267	
3	16	742	0.7327	
3	17	773	0.9321	
3	18	721	0.7978	
3	19	651	0.8195	
3	20	756	0.8419	
3	21	729	0.8247	
3	22	733	0.9089	
3	23	20	0.8624	
3	24	289	0.8951	
3	25	417	0.9228	
3	26	578	0.8676	
3	27	750	0.9105	
3	28	854	0.77	
3	29	735	0.8623	
3	30	819	0.9308	
3	31	0	NA	
3	32	0	NA	
3	33	943	0.8361	
3	34	780	0.8509	
3	35	820	0.8974	
3	36	789	0.8635	
3	37	833	0.8921	
3	38	841	0.834	
3	39	871	0.8702	
3	40	811	0.9514	
3	41	0	NA	
3	42	0	NA	
3	43	323	0.8894	S
3	44	254	0.8049	S
3	45	252	0.7314	S
3	46	149	0.657	S
3	47	0	NA	
3	48	28	0.3458	S,C
4	1	729	0.885	
4	2	622	0.9336	
4	3	592	0.8258	
4	4	598	0.919	
4	5	400	0.9492	
4	6	568	0.9428	
4	7	3	3.2341	
4	8	35	0.8514	
4	9	587	0.907	
4	10	768	0.8867	
4	11	718	0.9539	
4	12	851	0.9016	
4	13	633	0.9195	
4	14	777	0.8321	
4	15	726	0.8643	
4	16	635	0.875	
4	17	626	0.8406	
4	18	678	0.939	
4	19	644	0.8874	
4	20	692	0.8932	
4	21	695	0.8126	
4	22	798	0.8546	
4	23	16	0.4192	C
4	24	12	0.3029	C
4	25	401	0.9014	
4	26	351	0.7718	
4	27	806	0.8918	
