# gitter v1.0.3 data file generated on Wed Feb 25 11:25:11 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1355	0.9033	
1	2	1122	0.9086	
1	3	1207	0.926	
1	4	971	0.8802	
1	5	804	0.861	
1	6	234	0.8729	
1	7	1163	0.9208	
1	8	988	0.8531	
1	9	445	0.8095	S
1	10	482	0.8294	S
1	11	1568	0.891	
1	12	1457	0.8844	
1	13	34	0.365	C
1	14	26	0.2831	C
1	15	196	0.8564	
1	16	217	0.8945	
1	17	1364	0.8971	
1	18	1025	0.8622	
1	19	984	0.8143	
1	20	678	0.8379	
1	21	884	0.8767	
1	22	1304	0.8547	
1	23	1241	0.7942	
1	24	737	0.8786	
1	25	1501	0.7898	
1	26	1645	0.8481	
1	27	366	0.8048	
1	28	371	0.8804	
1	29	1325	0.8727	
1	30	1398	0.9176	
1	31	786	0.7876	
1	32	2176	0.8695	
1	33	0	NA	
1	34	0	NA	
1	35	74	0.645	
1	36	285	0.7911	
1	37	533	0.9397	
1	38	407	0.8624	
1	39	0	NA	
1	40	0	NA	
1	41	248	0.8867	
1	42	41	0.6139	
1	43	1104	0.833	
1	44	1317	0.7671	
1	45	1205	0.8417	
1	46	2441	0.8557	
1	47	1045	0.7743	
1	48	1065	0.872	
2	1	1107	0.8571	
2	2	627	0.7655	S
2	3	815	0.896	
2	4	610	0.8203	
2	5	678	0.89	
2	6	647	0.7441	S
2	7	886	0.9245	
2	8	623	0.8009	S
2	9	278	0.8564	
2	10	350	0.7641	S
2	11	1457	0.8773	
2	12	813	0.8294	
2	13	24	0.6152	
2	14	20	0.5048	C
2	15	868	0.831	
2	16	11	0.6981	
2	17	671	0.9023	
2	18	975	0.772	
2	19	744	0.9334	
2	20	460	0.7921	
2	21	727	0.8133	
2	22	1143	0.8634	
2	23	388	0.7927	
2	24	2013	0.8386	
2	25	676	0.844	
2	26	1081	0.8837	
2	27	54	0.4359	C
2	28	219	0.7616	
2	29	719	0.8301	
2	30	1820	0.8398	
2	31	884	0.8514	
2	32	22	0.6086	
2	33	0	NA	
2	34	2	25.1327	
2	35	304	0.9244	
2	36	108	0.8393	
2	37	124	0.9174	
2	38	149	0.9062	
2	39	0	NA	
2	40	0	NA	
2	41	49	0.7775	
2	42	36	0.6415	
2	43	1907	0.8907	
2	44	1075	0.913	
2	45	141	0.9135	
2	46	108	0.7326	
2	47	1052	0.6631	
2	48	905	0.8753	
3	1	1089	0.9109	
3	2	562	0.8599	S
3	3	558	0.9017	
3	4	538	0.9051	
3	5	443	0.9164	
3	6	312	0.8924	S
3	7	0	NA	
3	8	0	NA	
3	9	0	NA	
3	10	0	NA	
3	11	1002	0.8269	
3	12	1258	0.8667	
3	13	486	0.8067	
3	14	745	0.8506	
3	15	587	0.8858	
3	16	638	0.8684	
3	17	638	0.8195	
3	18	778	0.8093	
3	19	1455	0.729	
3	20	707	0.8974	
3	21	471	0.8352	
3	22	878	0.8798	
3	23	19	0.6684	
3	24	0	NA	
3	25	39	0.686	
3	26	69	0.655	
3	27	257	0.6198	
3	28	758	0.8387	
3	29	297	0.9031	
3	30	50	0.7613	
3	31	1	Inf	
3	32	0	NA	
3	33	1079	0.8247	
3	34	983	0.874	
3	35	825	0.8267	
3	36	1545	0.8061	
3	37	1461	0.575	C
3	38	1489	0.8763	
3	39	37	0.6932	
3	40	450	0.8742	
3	41	0	NA	
3	42	0	NA	
3	43	0	NA	
3	44	85	0.9972	
3	45	1011	0.8611	
3	46	1158	0.7978	
3	47	0	NA	
3	48	0	NA	
4	1	747	0.777	
4	2	214	0.8563	
4	3	723	0.8965	
