# gitter v1.0.3 data file generated on Wed Feb 25 11:24:49 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1861	0.9027	
1	2	2185	0.8287	
1	3	1049	0.8351	
1	4	191	0.8587	
1	5	1710	0.8594	
1	6	145	0.9149	
1	7	0	NA	
1	8	0	NA	
1	9	1302	0.8533	
1	10	951	0.8921	
1	11	288	0.7177	
1	12	148	0.753	
1	13	553	0.9431	
1	14	464	0.881	
1	15	1004	0.8679	
1	16	2456	0.6967	
1	17	1230	0.8731	
1	18	1460	0.8749	
1	19	1983	0.8537	
1	20	1166	0.8912	
1	21	1756	0.8864	
1	22	1141	0.8348	
1	23	1667	0.9023	
1	24	1026	0.8467	
1	25	1188	0.8647	
1	26	1226	0.8748	
1	27	4	1.078	
1	28	5	0.7355	
1	29	66	0.5441	C
1	30	106	0.9323	
1	31	833	0.8347	
1	32	905	0.8576	
1	33	556	0.9482	
1	34	185	0.796	
1	35	3	3.2341	
1	36	14	1.0297	
1	37	1580	0.892	
1	38	840	0.9193	
1	39	1248	0.8524	
1	40	741	0.9144	
1	41	1373	0.8612	
1	42	1729	0.8953	
1	43	1913	0.8326	
1	44	1505	0.866	
1	45	314	0.8761	
1	46	987	0.8786	
1	47	271	0.7728	S
1	48	1615	0.9005	
2	1	2035	0.8642	
2	2	1942	0.898	
2	3	1735	0.8496	
2	4	652	0.8706	
2	5	70	0.8834	
2	6	31	0.6684	
2	7	0	NA	
2	8	0	NA	
2	9	46	0.8092	
2	10	62	0.8575	
2	11	40	0.6738	
2	12	745	0.884	
2	13	312	0.9248	
2	14	335	0.8876	
2	15	756	0.9116	
2	16	454	0.8873	
2	17	30	0.7861	
2	18	288	0.7707	
2	19	1239	0.8411	
2	20	1202	0.9152	
2	21	734	0.8314	
2	22	316	0.8456	
2	23	1333	0.8737	
2	24	1043	0.8414	
2	25	1078	0.8696	
2	26	1246	0.8541	
2	27	0	NA	
2	28	0	NA	
2	29	43	0.8837	
2	30	60	0.6765	
2	31	659	0.7609	
2	32	176	0.8275	
2	33	72	0.7157	
2	34	105	0.6987	
2	35	0	NA	
2	36	0	NA	
2	37	1249	0.9424	
2	38	1878	0.8952	
2	39	691	0.6664	
2	40	1055	0.8741	
2	41	412	0.9118	
2	42	339	0.7843	S
2	43	541	0.6586	S
2	44	1848	0.8307	
2	45	598	0.8001	
2	46	815	0.9118	
2	47	1008	0.7565	
2	48	1893	0.8681	
3	1	545	0.8841	
3	2	1407	0.8753	
3	3	0	NA	
3	4	0	NA	
3	5	0	NA	
3	6	0	NA	
3	7	224	0.8963	
3	8	217	0.9057	
3	9	1489	0.8763	
3	10	1063	0.7612	
3	11	0	NA	
3	12	0	NA	
3	13	0	NA	
3	14	0	NA	
3	15	1273	0.792	
3	16	831	0.8804	
3	17	0	NA	
3	18	0	NA	
3	19	0	NA	
3	20	0	NA	
3	21	0	NA	
3	22	0	NA	
3	23	1149	0.8815	
3	24	890	0.8035	
3	25	1181	0.9109	
3	26	1053	0.7656	
3	27	1250	0.8656	
3	28	1346	0.7659	
3	29	1605	0.8892	
3	30	1469	0.8386	
3	31	47	0.6397	
3	32	77	0.9717	
3	33	1125	0.8645	
3	34	422	0.8622	
3	35	1228	0.8609	
3	36	1116	0.8093	
3	37	1147	0.8021	
3	38	1311	0.807	
3	39	773	0.9429	
3	40	911	0.8849	
3	41	43	0.946	
3	42	852	0.7437	
3	43	35	0.77	
3	44	20	0.5989	C
3	45	106	0.841	
3	46	1010	0.8382	
3	47	669	0.9106	
3	48	904	0.7936	
4	1	1523	0.8963	
4	2	1466	0.8303	
4	3	0	NA	
4	4	0	NA	
4	5	0	NA	
4	6	0	NA	
4	7	647	0.9119	
4	8	30	0.6696	
4	9	1004	0.8537	
4	10	696	0.894	
4	11	0	NA	
4	12	0	NA	
4	13	0	NA	
4	14	0	NA	
4	15	992	0.8541	
4	16	27	1.059	
4	17	0	NA	
4	18	0	NA	
4	19	0	NA	
4	20	0	NA	
4	21	0	NA	
4	22	0	NA	
4	23	823	0.8642	
4	24	142	0.8418	
4	25	707	0.8125	
4	26	805	0.8754	
4	27	1775	0.9191	
4	28	1092	0.944	
4	29	965	0.8748	
4	30	844	0.8941	
4	31	50	0.8274	
4	32	60	0.3993	C
4	33	792	0.6734	
4	34	1160	0.7099	
4	35	1252	0.7302	
4	36	1189	0.7301	
4	37	1113	0.8452	
4	38	1209	0.8744	
4	39	995	0.7326	
4	40	1177	0.7559	
4	41	1306	0.7339	
4	42	896	0.8335	
4	43	2519	0.7955	
4	44	999	0.9056	
4	45	682	0.8319	
4	46	872	0.8522	
4	47	1175	0.8652	
4	48	197	0.9886	
5	1	0	NA	
5	2	2	25.1327	
5	3	45	0.6852	
5	4	133	0.9566	
5	5	0	NA	
5	6	0	NA	
5	7	55	1.0786	
5	8	494	0.8709	
5	9	1312	0.8476	
5	10	1519	0.8072	
5	11	112	0.9851	
5	12	688	0.8136	
5	13	160	0.9248	
5	14	861	0.8414	
5	15	680	0.9034	
5	16	1236	0.8382	
5	17	1071	0.747	
5	18	565	0.8311	
5	19	1237	0.7722	
5	20	1056	0.8918	
5	21	0	NA	
5	22	0	NA	
5	23	1375	0.7893	
5	24	1196	0.7839	
5	25	1158	0.9254	
5	26	830	0.8793	
5	27	0	NA	
5	28	0	NA	
5	29	0	NA	
5	30	0	NA	
5	31	1565	0.8963	
5	32	1033	0.8255	
5	33	45	0.9248	
5	34	956	0.6428	
5	35	1120	0.8	
5	36	929	0.5393	C
5	37	0	NA	
5	38	1	Inf	
5	39	1786	0.6938	
5	40	1362	0.6105	
5	41	1358	0.8235	
5	42	1737	0.5375	C
5	43	34	0.748	
5	44	89	1.0288	
5	45	51	0.9378	
5	46	48	0.9235	
5	47	0	NA	
5	48	0	NA	
6	1	0	NA	
6	2	0	NA	
6	3	205	0.8901	
6	4	48	0.9235	
6	5	0	NA	
6	6	0	NA	
6	7	72	0.706	
6	8	613	0.8386	
6	9	1272	0.8918	
6	10	1272	0.8437	
6	11	483	0.944	
6	12	641	0.8663	
6	13	34	0.9405	
6	14	37	0.5176	C
6	15	860	0.815	
6	16	674	0.891	
6	17	1170	0.9059	
6	18	915	0.8548	
6	19	987	0.7564	
6	20	1079	0.9419	
6	21	0	NA	
6	22	1	Inf	
6	23	1508	0.9049	
6	24	998	0.9323	
6	25	1378	0.8118	
6	26	1193	0.9167	
6	27	0	NA	
6	28	0	NA	
6	29	0	NA	
6	30	1	Inf	
6	31	1704	0.8326	
6	32	1118	0.8513	
6	33	58	0.7895	
6	34	37	0.5411	C
6	35	1069	0.4698	C
6	36	2440	0.7144	
6	37	0	NA	
6	38	0	NA	
6	39	1375	0.5499	C
6	40	1081	0.4414	C
