# gitter v1.0.3 data file generated on Wed Feb 25 11:23:39 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	0	NA	
1	2	0	NA	
1	3	1280	0.8743	
1	4	1119	0.9062	
1	5	1397	0.8249	
1	6	1411	0.8912	
1	7	0	NA	
1	8	0	NA	
1	9	5	0.7355	
1	10	0	NA	
1	11	1165	0.879	
1	12	606	0.8436	
1	13	819	0.9062	
1	14	1176	0.8793	
1	15	1222	0.9171	
1	16	1293	0.7849	
1	17	1080	0.9172	
1	18	965	0.8506	
1	19	799	0.9268	
1	20	1376	0.9205	
1	21	133	0.895	
1	22	968	0.845	
1	23	1933	0.8965	
1	24	962	0.921	
1	25	2459	0.8499	
1	26	707	0.8526	
1	27	197	0.9886	
1	28	226	0.8195	
1	29	2142	0.907	
1	30	1588	0.9137	
1	31	1333	0.8824	
1	32	1756	0.8492	
1	33	1026	0.9008	
1	34	567	0.8944	
1	35	1535	0.9064	
1	36	1859	0.899	
1	37	119	0.9441	
1	38	121	0.8703	
1	39	2610	0.7322	
1	40	1882	0.9235	
1	41	96	0.6905	
1	42	118	0.6471	
1	43	0	NA	
1	44	2100	0.8953	
1	45	0	NA	
1	46	0	NA	
1	47	0	NA	
1	48	118	0.6584	
2	1	0	NA	
2	2	0	NA	
2	3	990	0.9064	
2	4	739	0.8869	
2	5	776	0.9104	
2	6	13	0.6813	
2	7	0	NA	
2	8	0	NA	
2	9	0	NA	
2	10	0	NA	
2	11	611	0.9151	
2	12	79	0.9132	
2	13	2662	0.7544	
2	14	520	0.8954	
2	15	922	0.8407	
2	16	696	0.9247	
2	17	1151	0.8684	
2	18	443	0.9051	
2	19	931	0.9137	
2	20	332	0.9103	
2	21	861	0.8159	
2	22	37	0.7977	
2	23	1579	0.8345	
2	24	1593	0.8595	
2	25	53	0.7133	
2	26	36	0.5548	C
2	27	21	0.4528	C
2	28	21	0.1172	C
2	29	697	0.926	
2	30	1380	0.8863	
2	31	638	0.9267	
2	32	1395	0.8959	
2	33	67	0.63	
2	34	147	0.3076	C
2	35	959	0.8537	
2	36	1465	0.8622	
2	37	73	0.6929	
2	38	79	0.7673	
2	39	425	0.9678	S
2	40	1092	0.8809	
2	41	42	0.8237	
2	42	140	0.5671	C
2	43	2202	0.7815	
2	44	845	0.9248	
2	45	0	NA	
