# gitter v1.0.3 data file generated on Wed Feb 25 11:23:51 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	279	0.9283	
1	2	1699	0.9045	
1	3	1325	0.8675	
1	4	773	0.8537	
1	5	867	0.8311	
1	6	495	0.9535	
1	7	1049	0.8945	
1	8	989	0.7687	
1	9	681	0.9204	
1	10	947	0.8921	
1	11	981	0.8982	
1	12	1299	0.8204	
1	13	1534	0.8926	
1	14	873	0.8506	
1	15	931	0.8499	
1	16	901	0.8367	
1	17	1172	0.8958	
1	18	1052	0.8884	
1	19	1273	0.8414	
1	20	1444	0.8867	
1	21	1559	0.9102	
1	22	934	0.8587	
1	23	1209	0.88	
1	24	1381	0.9239	
1	25	927	0.8822	
1	26	630	0.7659	
1	27	1146	0.8726	
1	28	1412	0.8144	
1	29	1383	0.7932	
1	30	1158	0.877	
1	31	11	0.335	C
1	32	0	NA	
1	33	487	0.9461	
1	34	471	0.8763	
1	35	52	0.7918	
1	36	166	0.913	
1	37	135	0.7533	
1	38	96	1.0349	
1	39	975	0.9201	
1	40	1168	0.8985	
1	41	0	NA	
1	42	0	NA	
1	43	80	0.8928	
1	44	90	0.9121	
1	45	473	0.9057	
1	46	170	0.5422	C
1	47	92	0.8458	
1	48	146	0.8747	
2	1	858	0.8727	
2	2	27	0.5126	C
2	3	517	0.922	
2	4	973	0.8733	
2	5	1206	0.8279	
2	6	341	0.9237	
2	7	703	0.9228	
2	8	867	0.8251	
2	9	344	0.8691	
2	10	1548	0.8556	
2	11	480	0.673	
2	12	681	0.8687	
2	13	341	0.6307	
2	14	876	0.734	
2	15	600	0.8715	
2	16	857	0.7533	
2	17	1118	0.8818	
2	18	581	0.8881	
2	19	1193	0.7553	
2	20	983	0.8325	
2	21	1098	0.8941	
2	22	1365	0.8191	
2	23	1171	0.6529	
2	24	1029	0.8116	
2	25	482	0.6843	
2	26	422	0.7917	
2	27	1042	0.8396	
2	28	797	0.8406	
2	29	1417	0.9047	
2	30	512	0.947	
2	31	0	NA	
2	32	0	NA	
2	33	871	0.8992	
2	34	506	0.8241	
2	35	131	0.6466	
2	36	174	0.9247	
2	37	86	0.8056	
2	38	81	0.7418	
2	39	529	0.9146	
2	40	1284	0.8612	
2	41	0	NA	
2	42	0	NA	
2	43	2002	0.8788	
2	44	402	0.9476	
2	45	728	0.8838	
2	46	1230	0.83	
2	47	36	0.8323	
2	48	0	NA	
3	1	466	0.9438	
3	2	399	0.8182	S
3	3	15	0.7298	
3	4	880	0.8585	
3	5	445	0.8029	S
3	6	25	0.7312	
3	7	1039	0.8541	
3	8	831	0.7795	
3	9	434	0.8571	
3	10	466	0.6454	S
3	11	864	0.7469	
3	12	524	0.8189	
3	13	661	0.8025	
3	14	817	0.7879	
3	15	651	0.8754	
3	16	122	0.7698	
3	17	540	0.8045	
3	18	951	0.8974	
3	19	35	0.6046	
3	20	21	0.2108	C
3	21	24	0.5549	C
3	22	26	0.8983	
3	23	1062	0.8969	
3	24	1200	0.8859	
3	25	1266	0.8542	
3	26	1302	0.8195	
3	27	902	0.7161	
3	28	335	0.5426	C
3	29	453	0.9808	
3	30	303	0.6842	
3	31	1621	0.7736	
3	32	1018	0.8765	
3	33	0	NA	
3	34	0	NA	
3	35	1169	0.7315	
3	36	1103	0.6172	
3	37	1215	0.7738	
3	38	954	0.9003	
3	39	945	0.8447	
3	40	1059	0.5658	C
3	41	1030	0.6671	
3	42	1248	0.8749	
3	43	500	0.9118	
3	44	274	0.9045	
3	45	872	0.9197	
3	46	1449	0.8984	
3	47	69	0.8707	
3	48	1896	0.8593	
4	1	990	0.9421	
4	2	648	0.867	
4	3	484	0.8533	
4	4	1002	0.8325	
4	5	19	0.8786	
4	6	668	0.9532	
4	7	968	0.8863	
4	8	1161	0.8517	
4	9	656	0.7911	
4	10	929	0.8362	
4	11	1218	0.7585	
4	12	1202	0.814	
4	13	622	0.7562	
