# gitter v1.0.3 data file generated on Wed Feb 25 11:24:14 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	477	0.9034	S
1	2	456	0.91	
1	3	1426	0.8685	
1	4	1150	0.8938	
1	5	340	0.859	
1	6	1439	0.8477	
1	7	858	0.909	
1	8	772	0.8304	
1	9	1349	0.9214	
1	10	1479	0.9082	
1	11	117	0.6742	
1	12	47	0.9659	
1	13	426	0.9141	
1	14	353	0.8114	
1	15	2311	0.8798	
1	16	1253	0.8115	
1	17	1382	0.8199	
1	18	1385	0.9155	
1	19	1393	0.9319	
1	20	1673	0.9226	
1	21	1169	0.882	
1	22	318	0.851	
1	23	1118	0.8467	
1	24	1564	0.8818	
1	25	80	0.362	C
1	26	90	0.7291	
1	27	671	0.887	
1	28	786	0.9075	
1	29	1318	0.9081	
1	30	1314	0.8531	
1	31	1469	0.9095	
1	32	1608	0.8937	
1	33	1360	0.8371	
1	34	1681	0.8865	
1	35	1648	0.8757	
1	36	1458	0.8923	
1	37	1262	0.9037	
1	38	599	0.8055	
1	39	87	0.7999	
1	40	4	1.078	
1	41	0	NA	
1	42	0	NA	
1	43	0	NA	
1	44	0	NA	
1	45	32	0.7142	
1	46	62	0.6524	
1	47	87	0.4689	C
1	48	1631	0.8733	
2	1	638	0.8375	
2	2	403	0.8918	
2	3	1038	0.8801	
2	4	869	0.7781	
2	5	657	0.8352	
2	6	174	0.8817	
2	7	389	0.8609	
2	8	924	0.8975	
2	9	700	0.9461	
2	10	895	0.8694	
2	11	36	0.5036	C
2	12	37	0.5871	C
2	13	656	0.8409	
2	14	24	0.5102	C
2	15	1802	0.7173	
2	16	900	0.7989	
2	17	1112	0.8591	
2	18	1012	0.8398	
2	19	998	0.8627	
2	20	1276	0.8384	
2	21	473	0.8927	
2	22	693	0.7975	
2	23	1506	0.7595	
2	24	947	0.8758	
2	25	20	0.8384	
2	26	37	0.6311	
2	27	652	0.7328	
2	28	653	0.8632	
2	29	1656	0.7359	
2	30	1479	0.8247	
2	31	967	0.8573	
2	32	824	0.8344	
2	33	1134	0.8202	
2	34	1021	0.8554	
2	35	807	0.7934	
2	36	1162	0.8502	
2	37	466	0.7692	
2	38	1195	0.9217	
2	39	50	0.558	C
2	40	44	0.4273	C
2	41	0	NA	
2	42	0	NA	
2	43	0	NA	
2	44	0	NA	
2	45	24	0.6057	
2	46	36	0.8948	
2	47	859	0.8868	
2	48	1369	0.8188	
3	1	939	0.8936	
3	2	751	0.8402	
3	3	0	NA	
3	4	0	NA	
3	5	401	0.9278	
