# gitter v1.0.3 data file generated on Wed Feb 25 11:24:02 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1506	0.8964	
1	2	1207	0.8831	
1	3	1387	0.9046	
1	4	957	0.9107	
1	5	1774	0.8413	
1	6	626	0.8979	
1	7	998	0.9047	
1	8	954	0.8562	
1	9	1279	0.8383	
1	10	1127	0.8591	
1	11	1306	0.8706	
1	12	1271	0.8431	
1	13	1222	0.8941	
1	14	1407	0.8711	
1	15	513	0.8562	
1	16	792	0.8177	
1	17	875	0.8499	
1	18	1186	0.8868	
1	19	1091	0.9214	
1	20	921	0.8553	
1	21	1013	0.8416	
1	22	1045	0.8707	
1	23	1204	0.8922	
1	24	744	0.8972	
1	25	343	0.814	
1	26	835	0.8493	
1	27	1228	0.864	
1	28	1302	0.8462	
1	29	0	NA	
1	30	5	0.7355	
1	31	1571	0.8968	
1	32	1434	0.8451	
1	33	2	25.1327	
1	34	4	1.078	
1	35	1453	0.9331	
1	36	1190	0.7661	
1	37	1287	0.8549	
1	38	1373	0.9153	
1	39	196	0.7842	
1	40	435	0.9689	S
1	41	1193	0.9118	
1	42	971	0.8644	
1	43	1209	0.7584	
1	44	1782	0.8929	
1	45	0	NA	
1	46	0	NA	
1	47	92	0.7612	
1	48	81	0.8051	
2	1	1319	0.8697	
2	2	1152	0.9206	
2	3	650	0.855	
2	4	1258	0.8051	
2	5	328	0.8527	
2	6	474	0.7911	
2	7	903	0.8209	
2	8	706	0.8814	
2	9	1608	0.8506	
2	10	845	0.8293	
2	11	1304	0.8589	
2	12	664	0.8822	
2	13	1144	0.8906	
2	14	1014	0.8019	
2	15	131	0.7385	
2	16	688	0.8806	
2	17	973	0.8748	
2	18	690	0.7993	
2	19	927	0.8837	
2	20	1090	0.8759	
2	21	1167	0.8593	
2	22	831	0.8671	
2	23	1540	0.8035	
2	24	895	0.9008	
2	25	1424	0.8047	
2	26	506	0.9098	
2	27	704	0.8353	
2	28	1093	0.8509	
2	29	4	1.078	
2	30	9	1.2128	
2	31	1181	0.8686	
2	32	1189	0.8546	
2	33	0	NA	
2	34	0	NA	
2	35	2002	0.8363	
2	36	1119	0.9286	
2	37	1047	0.9139	
2	38	910	0.8624	
2	39	1060	0.8714	
2	40	130	0.9538	
2	41	864	0.8696	
2	42	595	0.9386	
2	43	382	0.8007	
2	44	1088	0.8979	
2	45	0	NA	
2	46	0	NA	
2	47	245	0.9294	S
2	48	119	0.7795	
3	1	344	0.9205	
3	2	185	0.8263	
3	3	41	0.5231	C
3	4	123	0.7702	
3	5	611	0.8462	
3	6	986	0.9028	
3	7	0	NA	
3	8	0	NA	
3	9	894	0.9065	
3	10	887	0.8237	
3	11	7	0.9433	
3	12	0	NA	
3	13	13	0.8759	
3	14	394	0.9056	
3	15	899	0.8116	
3	16	202	0.8357	
3	17	0	NA	
3	18	4	1.078	
3	19	593	0.8113	
3	20	480	0.6239	
3	21	562	0.8591	
3	22	468	0.878	
3	23	1062	0.7983	
3	24	1070	0.8375	
3	25	773	0.8368	
3	26	63	0.5846	C
3	27	50	1.078	
3	28	456	0.8731	
3	29	23	0.4662	C
3	30	1472	0.7882	
3	31	555	0.792	
3	32	1253	0.7458	
3	33	56	0.657	
3	34	24	0.7187	
3	35	464	0.934	
3	36	592	0.7515	
3	37	1272	0.8918	
3	38	580	0.6231	
3	39	16	0.6576	
3	40	287	0.7551	
3	41	1271	0.877	
3	42	978	0.7889	
3	43	1720	0.8415	
3	44	54	0.8085	
3	45	0	NA	
3	46	46	0.9021	
3	47	43	0.4919	C
3	48	103	0.7066	
4	1	2078	0.874	
4	2	188	0.8193	
4	3	138	0.8268	
4	4	257	0.9507	
4	5	1088	0.7675	
4	6	903	0.8901	
4	7	2	25.1327	
4	8	0	NA	
4	9	1581	0.8747	
4	10	199	0.8563	
4	11	0	NA	
4	12	12	0.8826	
4	13	1136	0.8418	
4	14	157	1.0015	
4	15	879	0.6906	
4	16	826	0.904	
4	17	0	NA	
4	18	0	NA	
4	19	571	0.8617	
4	20	345	0.8242	
4	21	1056	0.9218	
4	22	926	0.9088	
4	23	799	0.79	
4	24	1139	0.7847	
4	25	266	0.9379	
4	26	10	0.9248	
4	27	170	0.935	
4	28	54	0.588	C
4	29	16	0.6275	
4	30	2996	0.7912	
4	31	1001	0.7524	
4	32	1012	0.6461	
4	33	57	1.0481	
4	34	30	0.2504	C
4	35	1004	0.8286	
4	36	539	0.8582	
4	37	1333	0.8842	
4	38	1477	0.8119	
4	39	764	0.8547	
4	40	50	0.7934	
4	41	799	0.908	
4	42	564	0.8358	
4	43	48	0.8443	
4	44	409	0.8816	S
4	45	0	NA	
4	46	14	0.3668	C
4	47	501	0.8833	
4	48	1628	0.8367	
5	1	1008	0.91	
5	2	801	0.9397	
5	3	690	0.9392	
5	4	384	0.8405	
5	5	578	0.8206	
5	6	1170	0.8326	
5	7	685	0.7359	
5	8	975	0.8838	
5	9	1044	0.8257	
5	10	303	0.9214	
5	11	570	0.8991	
5	12	203	0.9953	
5	13	408	0.9029	
5	14	290	0.8982	
5	15	1	Inf	
5	16	0	NA	
5	17	0	NA	
5	18	0	NA	
5	19	773	0.6767	
5	20	1527	0.8356	
5	21	507	0.7692	
5	22	719	0.867	
5	23	0	NA	
5	24	0	NA	
5	25	670	0.8365	
5	26	479	0.8912	
5	27	0	NA	
5	28	0	NA	
5	29	178	0.7828	
5	30	614	0.8345	
5	31	821	0.6953	
5	32	901	0.8477	
5	33	36	0.706	
5	34	90	0.4817	C
5	35	40	0.5821	C
5	36	19	0.4795	C
5	37	762	0.7348	
5	38	718	0.604	
5	39	39	0.7648	
5	40	515	0.8976	
5	41	59	0.6922	
5	42	1000	0.8111	
5	43	25	0.578	C
5	44	2969	0.6131	
5	45	26	0.7192	
5	46	2131	0.8187	
5	47	65	0.7514	
5	48	198	0.802	
6	1	950	0.8626	
6	2	606	0.7983	
6	3	339	0.939	
6	4	51	0.4486	C
6	5	439	0.8168	
6	6	611	0.9269	
6	7	1133	0.6297	
6	8	847	0.8745	
6	9	970	0.8829	
6	10	683	0.7676	
6	11	564	0.667	
6	12	796	0.8486	
6	13	578	0.8611	
6	14	504	0.1435	C
6	15	0	NA	
6	16	0	NA	
6	17	0	NA	
6	18	0	NA	
6	19	641	0.8415	
6	20	1637	0.7796	
6	21	805	0.7983	
6	22	712	0.8685	
6	23	4	1.078	
6	24	7	0.9433	
6	25	414	0.9162	
6	26	1302	0.8533	
6	27	0	NA	
6	28	4	1.078	
6	29	608	0.797	
6	30	409	0.9706	
6	31	596	0.7851	
6	32	628	0.9477	
6	33	292	0.6897	
6	34	231	0.4851	C
6	35	6	0.4707	C
6	36	0	NA	
6	37	428	0.9126	
6	38	549	0.8547	
6	39	1461	0.5687	C
6	40	1384	0.8211	
6	41	15	0.3572	C
6	42	1714	0.5772	C
6	43	10	0.3369	C
6	44	35	0.8699	
6	45	44	0.7103	
6	46	1468	0.8212	
6	47	64	0.6133	
6	48	152	0.8658	
7	1	60	0.7861	
7	2	53	0.337	C
7	3	0	NA	
7	4	0	NA	
7	5	0	NA	
7	6	0	NA	
7	7	482	0.7789	
7	8	792	0.7854	
7	9	491	0.8373	
7	10	1418	0.7227	
7	11	1157	0.6903	
7	12	1040	0.8783	
7	13	1059	0.8253	
7	14	1597	0.8747	
7	15	2929	0.8113	
7	16	577	0.8983	
7	17	0	NA	
7	18	0	NA	
7	19	612	0.823	
7	20	754	0.8989	
7	21	224	0.9851	
7	22	203	0.7617	
7	23	31	0.5355	C
7	24	4	1.078	
7	25	0	NA	
7	26	0	NA	
7	27	673	0.8748	
7	28	1043	0.8303	
7	29	1350	0.8055	
7	30	715	0.7633	
7	31	0	NA	
7	32	1	Inf	
7	33	1084	0.6573	
7	34	872	0.4873	C
7	35	0	NA	
7	36	0	NA	
7	37	256	0.6349	
7	38	782	0.8531	
7	39	0	NA	
7	40	0	NA	
7	41	300	0.8826	
7	42	509	0.7955	
7	43	576	0.8473	
7	44	1241	0.7338	
7	45	1545	0.7336	
7	46	860	0.8529	
7	47	0	NA	
7	48	0	NA	
8	1	70	0.7193	
8	2	31	0.513	C
8	3	0	NA	
8	4	0	NA	
8	5	0	NA	
8	6	0	NA	
8	7	985	0.6573	
8	8	616	0.8637	
8	9	1190	0.803	
8	10	733	0.6598	
8	11	1238	0.7951	
8	12	954	0.5679	C
8	13	705	0.8098	
8	14	987	0.7962	
8	15	698	0.8321	
8	16	924	0.8425	
8	17	0	NA	
8	18	0	NA	
8	19	234	0.6293	
8	20	1022	0.8835	
8	21	899	0.6979	
8	22	1004	0.8299	
8	23	0	NA	
8	24	0	NA	
8	25	0	NA	
8	26	0	NA	
8	27	333	0.5679	C
8	28	829	0.6669	
8	29	803	0.8152	
8	30	978	0.6177	
8	31	4	1.078	
8	32	0	NA	
8	33	996	0.6551	
8	34	1119	0.5258	C
8	35	0	NA	
8	36	4	1.4797	
8	37	706	0.9068	
8	38	23	0.7947	
8	39	0	NA	
8	40	0	NA	
8	41	542	0.9555	
8	42	505	0.9171	
8	43	1119	0.8064	
8	44	1033	0.7794	
8	45	379	0.7517	
8	46	1733	0.5158	C
8	47	0	NA	
8	48	0	NA	
9	1	94	0.7458	
9	2	174	1.0057	
9	3	351	0.8197	
9	4	809	0.8352	
9	5	153	0.6923	
9	6	1980	0.8271	
9	7	1145	0.8947	
9	8	547	0.6816	
9	9	333	0.7417	
9	10	5	0.7355	
9	11	537	0.6604	
9	12	388	0.7076	
9	13	522	0.6682	
9	14	874	0.7758	
9	15	44	0.3068	C
9	16	46	0.3681	C
9	17	0	NA	
9	18	1	Inf	
9	19	996	0.8575	
9	20	1021	0.8053	
9	21	277	0.8468	
