# gitter v1.0.3 data file generated on Wed Feb 25 11:19:21 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1232	0.9416	
1	2	1116	0.9335	
1	3	1079	0.9201	
1	4	1110	0.9337	
1	5	712	0.93	
1	6	869	0.9108	
1	7	834	0.8971	
1	8	810	0.9248	
1	9	1123	0.8551	
1	10	1177	0.8996	
1	11	1143	0.8624	
1	12	1138	0.9059	
1	13	1233	0.883	
1	14	1201	0.8709	
1	15	994	0.8476	
1	16	1150	0.8567	
1	17	1086	0.8927	
1	18	1169	0.8901	
1	19	1230	0.7974	
1	20	1147	0.9131	
1	21	1208	0.7796	
1	22	1221	0.7888	
1	23	1187	0.9191	
1	24	1177	0.8109	
1	25	945	0.8955	
1	26	1034	0.8155	
1	27	1202	0.785	
1	28	1206	0.8508	
1	29	141	0.8801	
1	30	130	0.8847	
1	31	1282	0.865	
1	32	1380	0.8759	
1	33	30	0.952	
1	34	26	0.7605	
1	35	1370	0.8768	
1	36	1195	0.8822	
1	37	1160	0.903	
1	38	1212	0.9145	
1	39	834	0.8482	
1	40	911	0.9266	
1	41	1228	0.9032	
1	42	1303	0.8868	
1	43	1234	0.8791	
1	44	1354	0.88	
1	45	39	1.1679	
1	46	51	1.0996	
1	47	1020	0.8991	
1	48	1107	0.91	
2	1	1061	0.9391	
2	2	956	0.9383	
2	3	844	0.9038	
2	4	900	0.8565	
2	5	540	0.8963	
2	6	539	0.9557	
2	7	662	0.8751	
2	8	653	0.9156	
2	9	766	0.9237	
2	10	764	0.9065	
2	11	753	0.8834	
2	12	755	0.8758	
2	13	819	0.7898	
2	14	748	0.7598	
2	15	734	0.9164	
2	16	611	0.9103	
2	17	807	0.8736	
2	18	819	0.8771	
2	19	922	0.7458	
2	20	880	0.7234	
2	21	885	0.7374	
2	22	859	0.8645	
2	23	862	0.8548	
2	24	1047	0.7829	
2	25	751	0.8193	
2	26	618	0.8665	
2	27	931	0.8312	
2	28	1077	0.9096	
2	29	48	0.9865	
2	30	114	0.9551	
2	31	1260	0.8672	
2	32	1099	0.8949	
2	33	18	0.8758	
2	34	20	0.5989	C
2	35	1071	0.7416	
2	36	955	0.8065	
2	37	999	0.8842	
2	38	873	0.9494	
2	39	658	0.8848	
2	40	774	0.908	
2	41	1012	0.8957	
2	42	1077	0.8973	
2	43	948	0.9304	
2	44	857	0.9278	
2	45	8	0.7398	
2	46	18	1.078	
2	47	960	0.8428	
2	48	1264	0.8529	
3	1	912	0.9179	
3	2	840	0.9235	
3	3	587	0.956	
3	4	547	0.9511	
3	5	900	0.8871	
3	6	653	0.9044	
3	7	305	0.9622	
3	8	303	0.9214	
3	9	677	0.9541	
3	10	690	0.8906	
3	11	170	0.9584	
3	12	162	0.8405	
3	13	546	0.8135	
3	14	542	0.8361	
3	15	723	0.7625	
3	16	729	0.8749	
3	17	3	3.2341	
3	18	5	0.7355	
3	19	820	0.8781	
3	20	863	0.7759	
3	21	694	0.7654	
3	22	554	0.8739	
3	23	828	0.7837	
3	24	799	0.8249	
3	25	703	0.8777	
3	26	798	0.7174	
3	27	771	0.8427	
3	28	760	0.8542	
3	29	789	0.8449	
3	30	684	0.8372	
