# gitter v1.0.3 data file generated on Wed Feb 25 11:20:12 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1319	0.8793	
1	2	1164	0.939	
1	3	1001	0.857	
1	4	1054	0.9421	
1	5	812	0.8696	
1	6	754	0.8946	
1	7	1046	0.8666	
1	8	1043	0.9016	
1	9	1034	0.9467	
1	10	932	0.8832	
1	11	1204	0.9409	
1	12	1024	0.9027	
1	13	116	0.8343	
1	14	147	0.9036	
1	15	809	0.8798	
1	16	613	0.9133	
1	17	1046	0.8551	
1	18	1119	0.9199	
1	19	1269	0.9319	
1	20	1191	0.8507	
1	21	836	0.9191	
1	22	827	0.9051	
1	23	796	0.8987	
1	24	871	0.9129	
1	25	1158	0.8558	
1	26	1164	0.892	
1	27	843	0.9028	
1	28	847	0.907	
1	29	1239	0.9065	
1	30	1216	0.8569	
1	31	936	0.938	
1	32	1186	0.9442	
1	33	35	1.0237	
1	34	31	0.9838	
1	35	377	0.9459	
1	36	441	0.9609	
1	37	897	0.85	
1	38	918	0.9239	
1	39	35	1.0481	
1	40	44	1.0704	
1	41	772	0.9014	
1	42	882	0.8274	
1	43	1033	0.9017	
1	44	1064	0.925	
1	45	1199	0.9129	
1	46	1368	0.912	
1	47	313	0.763	S
1	48	1210	0.9014	
2	1	1149	0.9062	
2	2	883	0.8794	
2	3	782	0.9029	
2	4	754	0.8553	
2	5	684	0.9198	
2	6	687	0.9127	
2	7	824	0.9408	
2	8	804	0.9432	
2	9	734	0.8809	
2	10	791	0.8696	
2	11	861	0.8666	
2	12	929	0.935	
2	13	19	0.6987	
2	14	417	0.8446	
2	15	730	0.8803	
2	16	721	0.8753	
2	17	791	0.8254	
2	18	915	0.7522	
2	19	995	0.9202	
2	20	1028	0.7163	
2	21	528	0.9056	
2	22	695	0.8519	
2	23	663	0.9103	
2	24	603	0.9148	
2	25	1034	0.8673	
2	26	1007	0.8877	
2	27	783	0.9397	
2	28	669	0.7874	
2	29	746	0.8346	
2	30	984	0.9192	
2	31	803	0.9025	
2	32	767	0.9356	
2	33	16	1.1768	
2	34	17	0.7861	
2	35	321	0.8739	
2	36	205	0.8377	
2	37	729	0.9522	
2	38	754	0.9092	
2	39	23	1.1433	
2	40	21	1.2577	
2	41	447	0.9387	
2	42	678	0.8963	
2	43	939	0.9451	
2	44	677	0.8756	
2	45	988	0.8831	
2	46	1149	0.8591	
2	47	530	0.87	
2	48	966	0.9024	
3	1	1009	0.9146	
3	2	804	0.9432	
3	3	689	0.9154	
3	4	654	0.8442	
3	5	600	0.8826	
3	6	516	0.88	
3	7	13	0.7192	
3	8	84	0.8631	
3	9	96	0.8443	
3	10	117	0.8656	
3	11	789	0.9008	
3	12	818	0.8952	
3	13	726	0.9033	
3	14	814	0.9149	
3	15	808	0.868	
3	16	701	0.8898	
3	17	809	0.8786	
3	18	811	0.7676	
3	19	723	0.7949	
3	20	774	0.7401	
3	21	896	0.8112	
3	22	922	0.8323	
3	23	21	0.53	C
3	24	18	0.9959	
3	25	691	0.816	
3	26	611	0.8815	
3	27	790	0.8685	
3	28	713	0.8392	
3	29	916	0.7996	
3	30	725	0.8466	
3	31	11	0.4521	C
3	32	9	0.6064	
3	33	942	0.7818	
3	34	894	0.8071	
3	35	988	0.8367	
3	36	960	0.5074	C
3	37	888	0.9128	
3	38	966	0.9116	
3	39	679	0.9242	
