# gitter v1.0.3 data file generated on Wed Feb 25 11:19:46 2015
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity
# Flags: S - Colony spill or edge interference, C - Low colony circularity
# row	col	size	circularity	flags
1	1	1079	0.894	
1	2	1090	0.9257	
1	3	1	Inf	
1	4	1	Inf	
1	5	898	0.8905	
1	6	940	0.9265	
1	7	971	0.9432	
1	8	994	0.942	
1	9	992	0.9401	
1	10	1053	0.9192	
1	11	1034	0.8903	
1	12	1073	0.9459	
1	13	587	0.8526	
1	14	313	0.8153	S
1	15	1172	0.933	
1	16	1139	0.9363	
1	17	653	0.9606	
1	18	499	0.9284	
1	19	1044	0.9113	
1	20	850	0.9448	
1	21	1056	0.8715	
1	22	1106	0.9092	
1	23	1020	0.8614	
1	24	1147	0.8963	
1	25	936	0.887	
1	26	1083	0.911	
1	27	1045	0.9528	
1	28	1177	0.9248	
1	29	1094	0.9328	
1	30	1035	0.9437	
1	31	892	0.9072	
1	32	829	0.8878	
1	33	1304	0.8875	
1	34	1189	0.889	
1	35	45	0.99	
1	36	220	0.9675	
1	37	1074	0.9429	
1	38	975	0.9108	
1	39	1051	0.9049	
1	40	1012	0.8921	
1	41	991	0.9258	
1	42	1128	0.898	
1	43	1183	0.9244	
1	44	1075	0.8872	
1	45	733	0.8839	
1	46	648	0.9482	
1	47	1371	0.8774	
1	48	1394	0.8997	
2	1	939	0.8772	
2	2	784	0.8715	
2	3	4	1.078	
2	4	6	0.4707	C
2	5	693	0.9207	
2	6	498	0.883	
2	7	813	0.8938	
2	8	709	0.8707	
2	9	538	0.9227	
2	10	681	0.9384	
2	11	670	0.9443	
2	12	586	0.9544	
2	13	624	0.959	
2	14	461	0.9279	
2	15	750	0.8337	
2	16	754	0.935	
2	17	358	0.958	
2	18	431	0.9332	
2	19	784	0.9454	
2	20	944	0.8819	
2	21	903	0.9423	
2	22	708	0.8882	
2	23	791	0.838	
2	24	732	0.8587	
2	25	839	0.943	
2	26	965	0.9145	
2	27	851	0.9113	
2	28	592	0.8708	
2	29	909	0.9443	
2	30	1048	0.9461	
2	31	622	0.9559	
2	32	749	0.9351	
2	33	1093	0.8985	
2	34	1098	0.9363	
2	35	88	0.9487	
2	36	108	1.0735	
2	37	954	0.9461	
2	38	788	0.8799	
2	39	1043	0.9285	
2	40	880	0.8911	
2	41	855	0.94	
2	42	768	0.8188	
2	43	872	0.9338	
2	44	758	0.8654	
2	45	489	0.9229	
2	46	574	0.9527	
2	47	1001	0.9037	
2	48	1260	0.8757	
3	1	1177	0.9198	
3	2	1065	0.9388	
3	3	810	0.9104	
3	4	726	0.8959	
3	5	817	0.8845	
3	6	695	0.8719	
3	7	8	0.7398	
3	8	442	0.957	
3	9	690	0.9232	
3	10	695	0.9508	
3	11	648	0.8464	
3	12	606	0.9435	
3	13	485	0.9099	
3	14	5	0.7355	
